@relation house
@attribute P1 real[2,7322564]
@attribute P5p1 real[0.125,0.9230769]
@attribute P6p2 real[0,1]
@attribute P11p4 real[0,0.9172546]
@attribute P14p9 real[0,0.5118719]
@attribute P15p1 real[0.0541562,1]
@attribute P15p3 real[0,0.9433249]
@attribute P16p2 real[0.2337023,1]
@attribute P18p2 real[0,0.125]
@attribute P27p4 real[0,0.7057357]
@attribute H2p2 real[0,0.9751773]
@attribute H8p2 real[0,1]
@attribute H10p1 real[0.0032573,1]
@attribute H13p1 real[0,1]
@attribute H18pA real[0,1]
@attribute H40p4 real[0,1]
@attribute Price real[0,500001]
@inputs P1, P5p1, P6p2, P11p4, P14p9, P15p1, P15p3, P16p2, P18p2, P27p4, H2p2, H8p2, H10p1, H13p1, H18pA, H40p4
@outputs Price
@data
24391,0.5048583,0.0078718,0.0181624,0.0152356,0.9126317,0,0.8063722,0.0054127,0.0542502,0.0560845,0.007873,0.9532538,0.1263353,0.1022556,0.5158371,79600
559,0.4597496,0,0.3738819,0.2384106,0.7423971,0.0948122,0.6255144,0,0,0.1352313,0,0.9958848,0.3843416,0.0147059,0.8,14999
243,0.4814815,0.0164609,0.1728395,0.1190476,0.8971193,0,0.7978723,0.0212766,0.0319149,0.0309278,0.0106383,1,0.2371134,0.0526316,0,25300
4478,0.5037963,0.0029031,0.096695,0.0549055,0.8834301,0,0.7590799,0.0048426,0.0641646,0.0456384,0.0012107,0.9957627,0.2559214,0.0470297,0.0666667,47800
2354,0.4927782,0.0008496,0.1397621,0.0954774,0.9226848,0,0.8167053,0.0023202,0.0220418,0.0411568,0,0.9976798,0.0923248,0.0652174,0.4444444,77800
7582,0.5025059,0.0025059,0.0563176,0.0323436,0.87866,0.0031654,0.762605,0.0073529,0.0609244,0.1007557,0.0021008,0.9877451,0.188602,0.0700152,0.4468085,97700
781,0.5019206,0.1101152,0.1113956,0.0951157,0.9321383,0,0.8181818,0,0.0197628,0.0766423,0.1185771,0.8932806,0.3029197,0.2112676,0,35900
312,0.4551282,0,0.1730769,0.1352941,0.8846154,0,0.704918,0,0,0.0895522,0,0.9918033,0.2164179,0.0294118,0.5,14999
6015,0.4598504,0.0009975,0.2023275,0.1594337,0.8182876,0.0312552,0.6611707,0.004122,0.0267931,0.0567652,0.0004122,0.9942292,0.2729393,0.0591472,0.6206897,29300
4110,0.4841849,0.0072993,0.110219,0.0792453,0.9065693,0.0026764,0.7885402,0.0034106,0.0361528,0.0437052,0.005457,0.9836289,0.3170254,0.1526316,0.3846154,26800
750,0.492,0.0053333,0.092,0.0393701,0.956,0,0.8892857,0,0.0071429,0.0277778,0.0035714,0.9857143,0.0381944,0.1538462,0.6666667,77200
560,0.4410714,0,0.4178571,0.3226837,0.6267857,0.1660714,0.526087,0.0086957,0.0217391,0.1015625,0,1,0.4726562,0.0357143,0.5,14999
3132,0.4645594,0.1283525,0.2263729,0.1472868,0.8333333,0,0.6632124,0.003701,0.0429312,0.297817,0.1043671,0.9948187,0.3419958,0.0862832,0.5,49600
806,0.4851117,0.0049628,0.0719603,0.0674699,0.8722084,0,0.7133106,0.0102389,0.0477816,0.0265781,0.003413,0.9931741,0.1893688,0.14,0,34900
343,0.483965,0,0.0932945,0.1073446,0.9067055,0,0.7454545,0,0.0363636,0.0598291,0,0.9818182,0.2051282,0.2142857,0,27700
495,0.5030303,0,0.220202,0.1341463,0.8747475,0,0.6965174,0,0.0049751,0.1026786,0,0.9502488,0.2678571,0.2105263,0.5,14999
19025,0.4883574,0.0582392,0.148226,0.1179371,0.9079632,0.003364,0.7791244,0.0012119,0.0265111,0.0308325,0.0528708,0.8857749,0.2777859,0.1303219,0.4833333,126600
1052,0.4714829,0,0.1910646,0.1636691,0.8250951,0.0826996,0.754717,0,0.0134771,0.0511509,0,0.9919137,0.2736573,0.0786517,0,32000
7437,0.4762673,0.0567433,0.2002151,0.1301669,0.9253731,0,0.8109512,0.0003997,0.0239808,0.0122385,0.0463629,0.970024,0.1290959,0.0759162,0.5,190100
1064,0.4765038,0.0845865,0.1889098,0.1759425,0.8552632,0,0.6812227,0,0.0174672,0.0517598,0.0720524,1,0.2877847,0.0566038,0.3333333,34300
4292,0.4506058,0.000699,0.2595527,0.197201,0.7977633,0.0295899,0.6372918,0.0053735,0.0263299,0.0827994,0.0005373,0.9994627,0.2410054,0.0662526,0.5714286,21200
567,0.5026455,0,0.0881834,0.0531915,0.9294533,0,0.8478261,0,0.0434783,0.0212766,0,0.9945652,0.0957447,0.1818182,0,82700
145,0.5241379,0.0068966,0.062069,0.057971,0.9724138,0,0.9111111,0,0,0.1176471,0,1,0.0392157,0,1,14999
1570,0.5012739,0.2433121,0.1184713,0.0893997,0.8700637,0.0044586,0.7228916,0.010327,0.0533563,0.0444079,0.222031,0.939759,0.2927632,0.105042,0.4444444,55300
418,0.4497608,0.0478469,0.1770335,0.1347826,0.8803828,0,0.7300613,0,0.0368098,0.0842697,0.0306748,0.9815951,0.2134831,0.0877193,0.125,47300
23654,0.5039317,0.0062991,0.0405851,0.0259076,0.9311322,0,0.846771,0.0048135,0.0497393,0.0349677,0.0062843,0.9827517,0.1445161,0.0853659,0.1428571,161100
111,0.4504505,0,0.2792793,0.1967213,0.8018018,0,0.6,0,0,0.2253521,0,1,0.2957746,0,1,14999
1072,0.4496269,0.4477612,0.1324627,0.1220339,0.8992537,0,0.7382199,0.0052356,0.0157068,0.1511111,0.382199,0.973822,0.4711111,0.1470588,0.8,14999
9367,0.4896979,0.0102487,0.0993915,0.0702929,0.8883314,0,0.7620773,0.0060386,0.0552536,0.0273128,0.0108696,0.7983092,0.3139501,0.0859445,0.3,192900
1411,0.4720057,0,0.210489,0.1436242,0.8667612,0,0.7008403,0.0016807,0.010084,0.115899,0,0.989916,0.3417533,0.0740741,0.8125,21400
148,0.5,0,0.1283784,0.0675676,0.9594595,0,0.8909091,0,0,0.0517241,0,1,0.1551724,0,0,36500
31,0.3870968,0,0.0645161,0.1578947,0.8709677,0,0.7272727,0,0.0909091,0.3888889,0,1,0.2777778,0.2857143,1,38800
10034,0.4797688,0.0057803,0.0773371,0.0561303,0.5242177,0.2418776,0.5261069,0.0045802,0.1532824,0.0446324,0.0058015,0.9908397,0.457993,0.0378531,0.25,39800
5630,0.459325,0.0003552,0.20746,0.1655716,0.8683837,0,0.7007979,0.0022163,0.0212766,0.033419,0,0.9991135,0.1928021,0.0586854,0.3,41000
4517,0.4693381,0.0030994,0.2034536,0.1455987,0.8634049,0,0.6951902,0.0033557,0.0302013,0.0303688,0.0027964,0.9916107,0.2749458,0.0821114,0.7142857,69500
262,0.4427481,0,0.1793893,0.1780822,0.8587786,0.0648855,0.7916667,0,0,0.0943396,0,0.9895833,0.1886792,0.0869565,1,41300
115,0.5565217,0,0.2869565,0.2156863,0.773913,0,0.5686275,0.0196078,0.0588235,0.0892857,0,1,0.3571429,0.0666667,1,14999
9614,0.4903266,0.0043686,0.1558144,0.1061224,0.8244227,0.0382775,0.6995731,0.0034685,0.0453575,0.0571069,0.0018677,0.9802561,0.3672956,0.0722506,0.3636364,39600
642,0.4719626,0,0.1962617,0.1297935,0.8551402,0,0.6872587,0,0.042471,0.0477941,0,0.996139,0.2573529,0.0684932,1,46300
829,0.4764777,0,0.1821472,0.1474654,0.8528347,0.0868516,0.8023715,0,0,0.023166,0,1,0.0810811,0.125,0,50400
532,0.4699248,0.0056391,0.2180451,0.0851064,0.9342105,0,0.8360656,0.0054645,0.0218579,0.0108108,0,0.9071038,0.2486486,0.1428571,0,61500
3028,0.4408851,0.1753633,0.2110304,0.2096869,0.7998679,0.0293923,0.6232666,0.0023112,0.0154083,0.2027027,0.1587057,0.9953775,0.3464373,0.0649606,0.804878,19400
380,0.5052632,0,0.0789474,0.0691489,0.8526316,0,0.6821192,0,0.0529801,0.122093,0,0.986755,0.505814,0.1081081,1,38800
1873,0.4965296,0,0.1809931,0.1018028,0.9081687,0.0160171,0.7909968,0,0.0192926,0.2817552,0,0.9855305,0.3221709,0.1846154,0.7352941,45200
458,0.5087336,0,0.1462882,0.0711111,0.8886463,0,0.7472527,0,0.0274725,0.0714286,0,1,0.127551,0.2142857,0,29900
4430,0.4756208,0.0051919,0.1900677,0.1424882,0.817833,0.0024831,0.631636,0.0021668,0.0547129,0.0217276,0.0027086,0.9945829,0.2840488,0.0299296,0.1666667,81500
65608,0.4977594,0.0486526,0.0698848,0.0551121,0.5976558,0.1206865,0.5270673,0.002774,0.1850855,0.0532963,0.0476482,0.9745849,0.450701,0.037942,0.2392344,51600
451,0.4456763,0,0.2416851,0.148,0.8248337,0,0.6777251,0.0047393,0.042654,0.0231481,0,1,0.0185185,0.0625,0,62400
629,0.4594595,0,0.2416534,0.1941176,0.8330684,0,0.6448276,0,0.0068966,0.0851735,0,1,0.4164038,0.0958904,0.5,14999
523,0.4646272,0.2715105,0.2256214,0.1821429,0.8699809,0,0.7,0,0.0090909,0.1020408,0.2409091,0.9954545,0.2122449,0.0857143,0.5,31900
189126,0.4751065,0.1854478,0.1306589,0.0971381,0.782748,0.0503368,0.6525229,0.00494,0.0758087,0.0635819,0.1591215,0.9654493,0.2764257,0.0997832,0.4130435,41600
1323,0.5049131,0.0287226,0.0786092,0.0625954,0.9433107,0,0.8653846,0.0021368,0.0235043,0.037037,0.0235043,0.9978632,0.1316872,0.0740741,0.2222222,55700
1529,0.5160235,0,0.0353172,0.0432432,0.9574886,0,0.8973214,0.0044643,0.0245536,0.0239651,0,0.9955357,0.0653595,0.24,1,94000
454,0.5264317,0.0022026,0.1057269,0.0930233,0.8325991,0,0.6428571,0.0054945,0.0494505,0.1689498,0.0054945,0.9945055,0.3972603,0.0882353,0.875,38800
2725,0.4565138,0.0242202,0.226789,0.1904119,0.8051376,0.0363303,0.6566637,0.0052957,0.0282436,0.1057616,0.0185349,0.9920565,0.3283346,0.0645161,0.6086957,23800
659,0.5022762,0.1198786,0.1138088,0.0914634,0.9317147,0,0.8240343,0,0.0128755,0.1003861,0.111588,0.9957082,0.2316602,0.1355932,0.25,47800
4047,0.4944403,0.0019768,0.0706696,0.0508309,0.9199407,0,0.8084046,0.0064103,0.0292023,0.0633756,0.0021368,0.9843305,0.263509,0.1292308,0.3,60100
3456,0.4528356,0,0.2204861,0.1803279,0.8058449,0.0234375,0.6416894,0.003406,0.0340599,0.0949445,0,0.9979564,0.2946979,0.0565657,0.8333333,19000
4577,0.4721433,0.3410531,0.1955429,0.1241722,0.8962202,0,0.7840909,0.0021645,0.0351732,0.0191083,0.2711039,0.9962121,0.0169851,0.0425532,0.3043478,79200
243,0.5185185,0.0246914,0.2016461,0.1196581,0.9341564,0,0.827957,0,0,0.0882353,0.0430108,1,0.1176471,0,1,34000
17366,0.4595762,0.2282621,0.1303121,0.1222163,0.8473454,0.0302315,0.71422,0.001534,0.0337475,0.0403356,0.1971161,0.9960117,0.314883,0.0848438,0.5517241,53000
1412,0.4405099,0.0014164,0.2358357,0.1962025,0.8101983,0.0509915,0.6625,0,0.0125,0.08646,0,0.9875,0.3931485,0.0909091,0.5555556,27500
1033,0.4666021,0.0106486,0.1452081,0.1125227,0.8344627,0.0242014,0.7013699,0.0109589,0.0575342,0.0641026,0.0082192,0.9972603,0.1846154,0.1698113,0.6,27600
720,0.4694444,0.1611111,0.1819444,0.1780105,0.8472222,0,0.6688525,0.0032787,0.0295082,0.1335227,0.1409836,1,0.4517045,0.0967742,0.5,26900
556,0.5017986,0,0.1564748,0.1371841,0.8866906,0,0.7087379,0,0.0145631,0.0762332,0,0.9902913,0.2242152,0.122449,0.6666667,24900
5168,0.4694272,0.1358359,0.1749226,0.1498906,0.8266254,0.0534056,0.7230846,0.0050075,0.0250376,0.0746061,0.1201803,0.9974962,0.3058387,0.06875,0.4166667,25700
296,0.4898649,0.0067568,0.0506757,0.0331126,0.9324324,0,0.827957,0,0.0430108,0.0106383,0,1,0.1382979,0.1111111,0,35100
209,0.4832536,0.215311,0.1004785,0.0648148,0.9569378,0,0.8714286,0,0,0.0789474,0.1285714,1,0.25,0,1,29600
5685,0.5006157,0.0040457,0.1201407,0.0623459,0.8844327,0,0.7605769,0.0076923,0.0552885,0.0289449,0.0028846,0.9860577,0.2525677,0.0785619,0.25,83100
2070,0.4429952,0.0019324,0.1507246,0.0988725,0.82657,0.010628,0.6740396,0.0069849,0.0547148,0.056044,0.0023283,0.9976717,0.3692308,0.0372671,0.6666667,66700
1014,0.4891519,0,0.1656805,0.1332046,0.8934911,0,0.745679,0,0.0123457,0.0795455,0,1,0.2636364,0.0752688,1,23900
2542,0.5078678,0.0011802,0.0928403,0.0671463,0.8705744,0,0.7427136,0.0050251,0.0542714,0.0487572,0.001005,0.9768844,0.1051625,0.0558659,0.3333333,133000
201,0.4825871,0,0.0447761,0.0384615,0.9452736,0,0.8648649,0,0.0135135,0.0632911,0,1,0.2278481,0.0526316,0,112800
956,0.4686192,0,0.1558577,0.1043307,0.8849372,0,0.7506562,0.0104987,0.0262467,0.0592593,0,1,0.3111111,0.0390625,1,36400
108777,0.5003264,0.0301167,0.0831793,0.0692878,0.8820799,0.0158581,0.7497902,0.0059353,0.0569844,0.0351968,0.0322242,0.6282374,0.5310177,0.2326827,0.1693291,132400
6419,0.4955601,0.0152672,0.0852158,0.0549722,0.8806668,0,0.7279412,0.0043253,0.0484429,0.045417,0.0142734,0.9649654,0.4029727,0.0748731,0.5,60500
1536,0.4498698,0.3802083,0.0657552,0.0686391,0.8769531,0,0.7361111,0.0069444,0.0486111,0.073955,0.3402778,0.9947917,0.4758842,0.084507,0.1818182,40500
5819,0.4636535,0.3516068,0.1345592,0.1252804,0.8908747,0.0163258,0.755814,0.0014535,0.0111434,0.0690122,0.2906977,0.9956395,0.2381597,0.1367837,0.625,32000
173,0.5375723,0,0.1849711,0.0625,0.8092486,0,0.6323529,0.0294118,0.0735294,0.1168831,0,0.8970588,0.3506494,0.25,1,24600
3394,0.5011786,0.0229817,0.0671774,0.0443001,0.9619918,0,0.9092481,0.0008643,0.0172861,0.039834,0.0181504,0.9809853,0.0074689,0.106383,0.1923077,111100
693,0.5223665,0.002886,0.1803752,0.0876133,0.8845599,0,0.759322,0,0.0305085,0.672586,0,1,0.2652608,0.1,0.5,75100
563,0.4831261,0.1882771,0.0870337,0.0721649,0.8863233,0,0.7437186,0,0.0653266,0.0339806,0.1658291,0.959799,0.131068,0.1847826,0,47700
639,0.4694836,0,0.1001565,0.1032448,0.913928,0,0.7702703,0,0.018018,0.0711297,0,0.990991,0.0794979,0.1290323,0.3333333,24000
4665,0.4829582,0.0096463,0.1318328,0.0970149,0.921329,0,0.8071387,0.0017271,0.0143926,0.0208568,0.0063328,0.9965458,0.1330327,0.0692308,0.4285714,45700
573,0.4677138,0.0034904,0.1169284,0.0655738,0.9057592,0,0.7602041,0.0102041,0.0306122,0.0485437,0.005102,1,0.2038835,0.0862069,0.3333333,41800
3024,0.4613095,0.0013228,0.3865741,0.1467158,0.7744709,0.0320767,0.6623641,0,0.0563859,0.2349272,0.0013587,0.9816576,0.4158004,0.0339321,0.1911765,106700
451,0.4678492,0.0310421,0.1374723,0.1083333,0.864745,0.037694,0.7575758,0,0.0242424,0.0060241,0.0121212,1,0.313253,0.0625,0,41200
415,0.5277108,0,0.0698795,0.0408163,0.939759,0.0096386,0.8758621,0,0.0206897,0.0522876,0,0.9793103,0.1633987,0.1,1,78100
4230,0.4893617,0.0044917,0.1146572,0.0824074,0.8907801,0.013948,0.7886067,0.0027454,0.0535347,0.0587855,0.0034317,0.9807824,0.1382429,0.0735931,0.1071429,134100
10404,0.4885621,0.2958478,0.1347559,0.0986657,0.7971934,0.0014418,0.602325,0.0036328,0.0886413,0.049931,0.2249939,0.7892952,0.4130235,0.0959158,0.4878049,77600
530,0.4867925,0,0.2207547,0.1286765,0.9169811,0,0.7912621,0,0.0048544,0.092511,0,1,0.1982379,0.1020408,1,29600
2656,0.4981175,0.0075301,0.1411898,0.0570143,0.8253012,0.0158133,0.6965395,0.0053239,0.0585626,0.5796345,0.0079858,0.974268,0.5874674,0.0880682,0.5172414,66600
237,0.4472574,0,0.1898734,0.129771,0.8818565,0,0.7171717,0,0,0.1610169,0,1,0.3728814,0.0454545,0.75,22900
372,0.5053763,0.0913978,0.2096774,0.1413043,0.8736559,0,0.7300613,0,0.0122699,0.1421053,0.0736196,1,0.2736842,0.0909091,0.8,55600
22191,0.4694245,0.0349241,0.143752,0.1066757,0.7616601,0.0752107,0.6491452,0.0032562,0.0483777,0.0461453,0.0284917,0.9961623,0.3276761,0.0582604,0.2531646,51700
762,0.4908136,0.0052493,0.2388451,0.1520619,0.851706,0,0.6899696,0,0.0243161,0.1364829,0.006079,0.9969605,0.2467192,0.0169492,0.75,16100
34284,0.497404,0.0068253,0.0502567,0.0338344,0.9089079,0.000875,0.807461,0.0054912,0.0596182,0.0233251,0.0061013,0.9726314,0.1736614,0.1232798,0.3333333,62500
4113,0.4838318,0.0352541,0.0807197,0.0706547,0.916849,0.0068077,0.8060837,0.0030418,0.0334601,0.0415452,0.0380228,0.5802281,0.4205539,0.161987,0.4285714,57100
181,0.4475138,0,0.2541436,0.15,0.8729282,0,0.7435897,0.0128205,0.0128205,0.2641509,0,0.974359,0.2830189,0.2,0.5,14999
7322564,0.4694649,0.2871278,0.130189,0.1072505,0.8009335,0.0229254,0.6153463,0.0021948,0.0556295,0.0577401,0.253756,0.8031688,0.6729874,0.1099689,0.5527978,149700
2453,0.474521,0,0.1471667,0.0954228,0.8666938,0,0.7159209,0.0062435,0.0416233,0.099344,0,0.9968783,0.343955,0.0880282,0.4166667,47300
1937,0.4372741,0.0036138,0.2343831,0.193578,0.8198245,0.0258131,0.6567696,0.0011876,0.0095012,0.0696133,0.0035629,0.9976247,0.3690608,0.05919,0.1111111,25000
1227,0.4898126,0.000815,0.0700896,0.0670927,0.8508557,0,0.7115789,0,0.0863158,0.0667976,0.0021053,0.9663158,0.3634578,0.0955414,0.6363636,63000
870,0.4402299,0.0011494,0.1597701,0.1560575,0.8321839,0,0.6323907,0.0025707,0.0077121,0.0512195,0,0.9974293,0.5365854,0.0306513,0.5,16900
385,0.4727273,0,0.1194805,0.0689655,0.9428571,0,0.8181818,0,0,0.0763359,0,0.9752066,0.1755725,0.1666667,0,27700
366,0.4945355,0,0.147541,0.1297297,0.9043716,0,0.7674419,0,0.0387597,0.2228916,0,1,0.3855422,0.2333333,0.5,15800
86335,0.4838941,0.0161464,0.1028783,0.0709188,0.8198529,0.0122778,0.68418,0.0027256,0.0813616,0.0370515,0.0146718,0.9930121,0.2985062,0.0261074,0.3688889,82600
1388,0.4834294,0.0007205,0.074928,0.0725244,0.9755043,0,0.8980263,0,0.0065789,0.1339031,0,0.0065789,0.4900285,0.4146341,1,14999
2591,0.4874566,0.0061752,0.094944,0.0670181,0.8440756,0,0.7066277,0.0019493,0.0818713,0.0455814,0.0048733,0.9912281,0.2055814,0.0652174,0.65,141400
3490,0.4512894,0.0037249,0.2458453,0.1989556,0.7441261,0.0618911,0.5951087,0.0027174,0.0373641,0.0484809,0,0.9972826,0.3884939,0.0661417,0.6363636,32500
598,0.493311,0,0.1337793,0.1089109,0.8979933,0,0.7633929,0.0044643,0.0223214,0.1181102,0,1,0.3385827,0.1794872,1,18800
584,0.515411,0.005137,0.0993151,0.1060071,0.7979452,0.0445205,0.6822034,0.0042373,0.059322,0.5653775,0.0042373,0.9957627,0.3149171,0.0422535,0.8709677,30800
707,0.4384724,0.0028289,0.3323904,0.2695214,0.7468175,0.0735502,0.602649,0.0033113,0.013245,0.1903485,0,0.986755,0.3458445,0.0886076,0.75,14999
332,0.4939759,0,0.2108434,0.1547619,0.813253,0.0180723,0.6689189,0.0067568,0.0337838,0.1084337,0,1,0.3674699,0.0172414,1,37900
93,0.4193548,0,0.311828,0.3148148,0.8172043,0,0.6304348,0,0,0.3428571,0,1,0.5428571,0,1,14999
787,0.4993647,0.3189327,0.0800508,0.0888325,0.9021601,0,0.7509025,0,0.0288809,0.0918033,0.2707581,1,0.4163934,0.1041667,1,23800
167,0.4730539,0.4311377,0.1497006,0.1363636,0.8982036,0,0.7301587,0,0,0.1486486,0.4444444,0.984127,0.2837838,0.1428571,0,28800
208,0.5,0,0.2403846,0.1634615,0.8365385,0,0.6292135,0,0.011236,0.2327586,0,1,0.2844828,0.0526316,1,14999
1490,0.5053691,0.0275168,0.4087248,0.1031208,0.7483221,0.1120805,0.733631,0.0014881,0.0401786,0.5765595,0.0014881,0.9806548,0.4807813,0.0097087,0.52,361500
1609,0.4692356,0,0.0994406,0.0866511,0.8986948,0,0.7589577,0.0032573,0.019544,0.0539291,0,1,0.2003082,0.0185185,0.5,38200
50,0.5,0,0.14,0.08,0.96,0,0.8823529,0,0,0.0555556,0,1,0.1111111,0,0,37500
159,0.4654088,0.1509434,0.245283,0.2,0.8679245,0,0.6818182,0,0,0.0434783,0.1060606,1,0.3913043,0.0555556,0,32500
543,0.4861878,0.9042357,0.145488,0.1505376,0.8637201,0,0.684466,0,0.038835,0.1825397,0.9126214,1,0.2896825,0.1276596,1,23700
1692,0.4869976,0.0159574,0.0661939,0.047235,0.9373522,0,0.8432836,0.005597,0.0298507,0.0596491,0.0149254,0.9794776,0.1473684,0.1016949,0.625,116500
3417,0.4770266,0.0005853,0.1823237,0.1231114,0.8220661,0.0175593,0.6785714,0.0026954,0.0424528,0.4923024,0.0006739,0.9939353,0.4348272,0.0407725,0.5205479,61400
493,0.5091278,0,0.1318458,0.0702479,0.9026369,0,0.8055556,0,0.0611111,0.1666667,0,0.9944444,0.037037,0,0.4285714,204200
513,0.5048733,0.0838207,0.2202729,0.1574803,0.8615984,0,0.6682927,0,0.0097561,0.1992188,0.0682927,0.8341463,0.3554688,0.0909091,1,14999
113,0.5132743,0,0.1238938,0.1090909,0.8672566,0,0.6511628,0,0,0.0444444,0,1,0.0888889,0.2,0,36900
547,0.4716636,0,0.1718464,0.1107266,0.8519196,0,0.6834862,0.0137615,0.0275229,0.124498,0,0.9954128,0.3333333,0.1071429,0.6666667,23200
1203,0.4638404,0.0008313,0.2452203,0.172093,0.8212801,0,0.6179775,0,0.0205993,0.1010101,0.0018727,0.9981273,0.2895623,0.0335196,0.9090909,16200
2888,0.5141967,0.0041551,0.091759,0.0705631,0.8912742,0,0.7522568,0.004012,0.0531595,0.0819521,0.004012,0.9689067,0.2016575,0.1752577,0.2105263,56700
652,0.4662577,0,0.1365031,0.1436782,0.8957055,0,0.7429719,0,0.0160643,0.101083,0,0.9919679,0.2563177,0.122807,0,25900
16029,0.4599788,0.2947158,0.1162892,0.1112523,0.6488864,0.1457982,0.5764007,0.0037351,0.091511,0.1048632,0.2471986,0.9891341,0.481459,0.0660644,0.546875,43900
42,0.547619,0,0.047619,0.0526316,0.8571429,0,0.6666667,0,0.0666667,0.2857143,0,1,1,0,0,14999
559,0.4955277,0.0053667,0.0858676,0.0531915,0.9499106,0,0.8743455,0,0.0209424,0.0591133,0.0052356,0.9842932,0.1231527,0.0666667,0,49200
9985,0.4605909,0.0829244,0.1915874,0.1726699,0.8355533,0.0216324,0.6897568,0.0044215,0.0316875,0.0696984,0.0712356,0.9953328,0.3283821,0.0743652,0.5806452,28200
395,0.4987342,0,0.2202532,0.0757576,0.8835443,0,0.753012,0,0.0240964,0.6925926,0,0.9939759,0.5888889,0.0625,0.6666667,61000
3317,0.5417546,0.0102502,0.0624058,0.0473684,0.7105819,0.000603,0.5727871,0.0087783,0.1938552,0.2134638,0.0087783,0.9465984,0.4050633,0.0717884,0.0769231,325400
1184,0.4831081,0.0016892,0.1376689,0.1127451,0.8716216,0,0.7206208,0.0044346,0.0509978,0.0720165,0,1,0.2078189,0.0797101,0.4545455,78500
68,0.5,0,0.1617647,0.0882353,0.8823529,0,0.7307692,0,0.0384615,0.1612903,0,1,0.1612903,0.1666667,0,14999
1992,0.4834337,0.001506,0.1516064,0.1088435,0.873996,0,0.7202703,0.0054054,0.0432432,0.0830235,0.0040541,0.9945946,0.2701363,0.1115385,0.92,92000
471,0.5201699,0,0.1104034,0.0619469,0.9511677,0,0.8602941,0.0073529,0.0147059,0.0810811,0,0.9264706,0.2027027,0.2307692,1,38000
4008,0.491018,0.000998,0.1182635,0.0764706,0.9111776,0,0.7967146,0.0047912,0.0246407,0.0318091,0.0013689,0.9979466,0.1457919,0.0798319,0.4,50800
3630,0.4757576,0.0011019,0.1385675,0.1166579,0.8559229,0,0.6874154,0.0020298,0.0365359,0.1053269,0.0020298,0.9905277,0.3716707,0.0729167,0.7368421,32400
252,0.4880952,0,0.1984127,0.1860465,0.8174603,0,0.6160714,0,0.0267857,0.0743802,0,1,0.3305785,0.0666667,1,14999
78,0.4871795,0,0.1923077,0.075,0.8589744,0,0.6666667,0,0.0333333,0.1176471,0,1,0.1470588,0,1,14999
323,0.4582043,0.0216718,0.2012384,0.1714286,0.8482972,0,0.6335878,0,0.0076336,0.3671498,0.0152672,0.9923664,0.3429952,0.1571429,1,14999
525,0.4933333,0,0.1619048,0.1203008,0.9066667,0,0.7704082,0,0.0204082,0.0439024,0,0.994898,0.1414634,0.1785714,0,33700
1112,0.4604317,0,0.4046763,0.2366667,0.778777,0.0494604,0.6308594,0,0.0039062,0.1111111,0,0.9980469,0.2673611,0.0625,1,14999
2810,0.4455516,0.3174377,0.1537367,0.1771502,0.8060498,0.0291815,0.6314864,0.003518,0.0272647,0.0889423,0.2603342,0.9912049,0.3838141,0.0948276,0.4166667,34900
110658,0.5043377,0.0140162,0.0870339,0.0702656,0.8382313,0.0358492,0.7353429,0.0060884,0.075725,0.0322742,0.0124215,0.8535511,0.3595928,0.1726679,0.1284722,202200
232,0.4741379,0.0258621,0.1810345,0.1803279,0.9224138,0,0.7906977,0,0,0.0947368,0.0116279,0.9883721,0.1368421,0.1176471,0.5,31800
11961,0.4752947,0.0024245,0.1455564,0.1021351,0.8628041,0.0147981,0.728342,0.007012,0.0436553,0.040165,0.0024881,0.8826057,0.403604,0.1223432,0.15,83000
308,0.487013,0.0032468,0.1980519,0.1392405,0.8668831,0,0.6910569,0,0.0243902,0.0888889,0,1,0.2592593,0.0454545,0.6666667,14999
338,0.4940828,0,0.204142,0.1052632,0.8402367,0,0.6965517,0,0.062069,0.3881857,0,0.9862069,0.1983122,0.0540541,1,103600
640,0.4703125,0,0.15625,0.1415929,0.9,0,0.7580645,0,0.016129,0.1236749,0,1,0.254417,0.0566038,1,43300
129,0.5581395,0,0.3565891,0.245614,0.6899225,0,0.4444444,0,0,0.2,0,1,0.5111111,0,1,14999
180,0.5055556,0,0.2333333,0.1235955,0.8555556,0,0.6756757,0,0.027027,0.3333333,0,1,0.3693694,0.1111111,0,23500
160,0.5,0,0.18125,0.0875,0.925,0,0.8032787,0,0,0.1866667,0,1,0.4,0,1,14999
7517,0.4904882,0.0666489,0.0874019,0.0736292,0.9034189,0.0425702,0.862069,0.0008514,0.0242656,0.0301404,0.0468284,0.9684972,0.1127168,0.100295,0.59375,196900
21756,0.4761905,0.0022063,0.1780199,0.1257459,0.7931145,0.0261997,0.6280881,0.0046739,0.054418,0.0494023,0.0017805,0.9537058,0.4087591,0.0845734,0.4255319,51300
5900,0.4830508,0.0044068,0.1150847,0.0963934,0.9101695,0.0323729,0.8622916,0.0016138,0.0317375,0.0292428,0.0032275,0.9854761,0.0511749,0.0841584,0.28,244700
14090,0.5390348,0.0209368,0.1348474,0.1365666,0.6327182,0.1494677,0.5680707,0.0028206,0.0955246,0.0934197,0.0214366,0.9917262,0.46403,0.0527838,0.4782609,36600
2038,0.4685967,0.2679097,0.1879293,0.1597415,0.8204122,0.0235525,0.6666667,0.0048662,0.0364964,0.1419624,0.2579075,0.9768856,0.3820459,0.125448,0.6666667,24000
