@relation delta_elv
@attribute climbRate real [-15.0, 15.1]
@attribute Altitude integer [-100, 90]
@attribute RollRate real [-0.0237, 0.0184]
@attribute curRoll real [-0.051, 0.049]
@attribute diffClb real [-0.8, 0.7]
@attribute diffDiffClb real [-0.03, 0.02]
@attribute Se real [-0.014, 0.013]
@inputs climbRate, Altitude, RollRate, curRoll, diffClb, diffDiffClb
@outputs Se
@data
-6.2, 0, 0.0013, 0.034, -0.5, -0.01, -0.0050
-7.6, -40, -0.0091, 0.013, 0.2, -0.02, -0.0010
3.6, -20, 0.0070, 0.015, 0.1, 0.0, 0.0020
-2.1, 30, 0.0084, -0.0030, -0.1, 0.0, 0.0010
-2.7, 30, 0.0102, -0.0030, -0.4, -0.01, -0.0010
10.2, -30, -0.0014, -0.015, 0.1, 0.0, 0.0030
-2.6, 10, 0.0060, 0.014, -0.4, 0.0, -0.0030
-4.0, -10, 0.0049, 0.01, -0.1, 0.0, -0.0020
6.0, 20, -0.0013, -0.0030, 0.0, 0.0, 0.0020
0.8, 10, 0.0039, 0.011, 0.1, 0.0, 0.0010
5.3, -10, 0.0029, 0.0060, 0.1, 0.0, 0.0020
-6.4, -20, -0.0021, 0.015, -0.1, 0.0, -0.0010
-3.1, 10, -0.0040, 0.0060, -0.1, 0.0, -0.0030
4.2, -20, -0.0027, -0.026, 0.2, 0.0, 0.0020
-5.8, 20, -0.0079, 0.01, -0.3, 0.0, -0.0010
3.8, 10, -0.0030, 0.018, 0.0, 0.0, 0.0010
8.1, -10, -1.0E-4, 0.0040, 0.3, 0.0, 0.0050
-7.6, 30, -4.0E-4, 0.0020, -0.2, 0.0, -0.0040
0.4, -40, -0.0038, 0.013, 0.3, -0.01, -0.0010
9.9, -10, -0.0038, -0.0090, 0.2, 0.0, 0.0030
-6.1, 20, 0.0015, -0.025, -0.3, 0.0, -0.0040
5.4, 10, 0.0, 0.0050, 0.0, 0.01, 0.0010
-4.7, 40, 0.0016, 0.024, -0.3, 0.0, -0.0050
3.9, 20, -0.0060, 0.0080, 0.4, -0.01, 0.0050
-6.9, 10, -7.0E-4, -0.025, -0.1, 0.0, -0.0030
-5.7, 10, 0.0055, 0.028, -0.5, 0.0, -0.0010
-0.1, -50, 0.0032, 0.011, 0.1, 0.0, 0.0030
-5.8, 0, -0.0016, -0.0070, -0.2, 0.0, -0.0010
-7.5, -30, 0.0038, -0.0050, 0.1, 0.0, -0.0010
3.8, 20, 0.0033, -0.024, 0.0, 0.0, 0.0010
5.9, 10, 0.0017, -0.017, 0.0, 0.0, 0.0020
-4.4, -50, -0.0025, 0.0080, 0.1, 0.0, 0.0010
-4.1, -10, -0.0048, 0.0060, -0.2, 0.0, -0.0030
-0.1, 0, 0.0011, 0.0010, -0.3, 0.0, -0.0020
-5.2, -20, -3.0E-4, 0.0, -0.1, 0.0, -0.0010
5.0, -20, -9.0E-4, -0.0070, 0.0, 0.01, 0.0020
-1.5, -30, -0.0055, -0.0040, -0.1, 0.01, -0.0030
-5.6, 20, 0.0025, -0.0030, -0.5, 0.0, -0.0030
8.1, -20, 0.0022, 0.0070, 0.2, 0.0, 0.0030
3.3, -70, 0.0021, 0.0020, 0.3, 0.0, 0.0020
-6.6, -30, -1.0E-4, -0.0060, -0.1, 0.0, -0.0030
-1.6, -40, -0.0020, -0.01, 0.4, -0.02, 0.0010
3.7, 10, 0.0042, 0.0070, -0.6, -0.01, -0.0010
-5.0, 10, 0.0014, 0.0010, -0.2, 0.0, -0.0030
1.8, 0, 0.0036, -0.0070, 0.1, 0.0, 0.0020
-3.4, -20, -0.0049, 0.0020, -0.1, 0.0, -0.0030
1.5, 10, 0.0043, -0.0040, 0.0, 0.0, 0.0010
2.0, -20, 0.0037, 0.013, 0.2, 0.0, 0.0040
0.3, -30, 0.0040, -0.0070, 0.1, 0.01, 0.0010
5.6, -10, -0.0040, -0.0060, -0.1, 0.0, 0.0030
-6.1, -20, 0.0082, 0.01, 0.0, -0.01, -0.0010
6.3, -20, -0.0059, 0.0060, 0.1, 0.0, 0.0010
0.1, 0, 0.0064, 0.011, 0.0, 0.0, 0.0010
-2.8, 0, -0.0023, 0.028, -0.1, 0.0, -0.0020
2.0, -10, -0.0055, 0.0, 0.3, -0.01, 0.0010
5.8, 10, -7.0E-4, -0.014, 0.0, 0.0, 0.0010
-5.7, 10, -0.0016, 0.0020, -0.2, 0.0, -0.0020
-4.9, -30, -0.0037, 0.013, -0.1, 0.0, -0.0010
-6.6, -50, -0.0067, -0.0070, -0.1, 0.0, -0.0020
3.0, -70, -0.0050, 0.024, 0.1, 0.0, 0.0030
8.1, -50, 0.0112, 0.028, -0.1, 0.0, 0.0010
-5.3, -50, -0.0025, -0.0060, 0.0, 0.0, -0.0020
-1.7, -40, -0.0024, 0.026, -0.1, 0.0, -0.0010
2.8, -30, -0.0080, 0.0050, -0.1, 0.01, -0.0010
-5.9, -30, 0.0065, 0.0030, -0.2, 0.0, -0.0030
1.2, 0, 0.0040, -0.0060, 0.1, 0.0, 0.0010
7.0, -10, 0.0018, -0.0090, 0.1, 0.0, 0.0010
-11.8, -30, -0.0012, 0.0030, -0.1, 0.0, -0.0020
-1.6, -40, 0.0016, -0.011, -0.1, 0.0, -0.0020
-7.7, 10, -0.0034, -0.012, -0.1, 0.0, -0.0020
-1.9, -10, -0.0055, 0.0060, -0.1, 0.0, -0.0010
0.7, -20, 0.0057, -0.0050, 0.1, 0.0, 0.0020
0.1, 0, 0.0054, -0.0060, -0.1, 0.0, 0.0010
8.2, -50, 0.0050, 0.0090, 0.1, 0.01, 0.0020
-3.4, -40, -0.0074, -0.012, 0.1, -0.02, 0.0010
-0.3, 0, -0.0068, 0.021, -0.2, 0.0, -0.0010
2.7, 0, 0.0046, 0.028, 0.0, 0.0, 0.0010
-0.7, 10, -0.0059, 0.022, -0.1, 0.01, -0.0010
2.8, 0, 2.0E-4, -0.013, 0.1, 0.0, 0.0010
3.1, 10, -0.0049, 0.0060, 0.2, 0.0, 0.0010
2.5, 20, -0.0047, -0.0040, -0.1, 0.0, 0.0010
5.4, 10, -0.0032, -0.0030, 0.0, 0.0, 0.0010
-4.1, -30, -0.0074, -0.03, 0.0, -0.01, 0.0010
-4.5, -40, -0.0031, -0.038, -0.1, 0.0, -0.0010
-8.0, 0, -0.0033, 0.01, -0.1, -0.01, -0.0030
2.0, 30, -0.0059, -0.012, 0.0, 0.0, -0.0010
-6.3, 0, -0.0016, 0.011, 0.0, 0.0, -0.0010
6.3, -60, -0.0010, -0.0050, 0.2, 0.0, 0.0020
-3.3, 20, 0.0031, 0.0090, -0.1, 0.0, -0.0010
0.4, 40, -0.0063, 0.0020, -0.1, 0.0, -0.0010
-3.9, 30, 0.0051, -0.01, -0.1, 0.0, -0.0010
3.2, -20, 0.0085, 0.013, 0.0, -0.01, 0.0020
-9.4, -70, -0.0099, 0.0020, 0.1, 0.0, -0.0010
5.7, 0, -0.0021, -0.0020, 0.0, 0.0, 0.0010
-3.8, 10, 0.0032, -0.03, -0.1, 0.0, -0.0020
6.5, -10, -0.0066, 0.014, 0.0, 0.02, 0.0030
1.4, 10, -0.0042, 0.023, 0.0, 0.0, 0.0010
-4.4, -50, 4.0E-4, 0.033, -0.1, 0.0, -0.0060
1.0, -40, 0.0061, -0.0070, 0.1, -0.01, 0.0010
-0.3, -40, -0.0012, 0.012, -0.1, 0.0, -0.0010
-2.9, -40, -1.0E-4, -0.0010, -0.1, 0.0, -0.0050
-3.5, -20, -0.0013, 0.02, 0.0, -0.01, -0.0040
2.6, 10, 0.0040, 0.022, 0.1, 0.0, 0.0050
-10.9, -20, -0.0027, 0.036, -0.2, 0.0, -0.0020
1.3, -50, 0.0134, -0.0030, 0.1, 0.0, 0.0020
-3.3, -50, -0.0198, 0.016, 0.0, -0.01, -0.0030
-2.9, -10, 0.0011, 0.019, -0.2, 0.0, -0.0020
-10.3, -10, -0.0031, 0.015, -0.1, 0.0, -0.0040
6.8, -40, 9.0E-4, -0.019, 0.3, 0.0, 0.0020
10.9, 10, 0.0092, 0.012, -0.3, 0.01, 0.0020
2.5, -10, 0.0040, -0.012, 0.3, 0.01, 0.0030
-0.2, 0, 0.0068, 0.017, -0.2, 0.0, 0.0010
4.0, -30, -0.0046, -0.023, 0.4, 0.0, 0.0040
-3.4, -10, -0.0068, -0.01, 0.0, 0.0, -0.0020
-5.3, 20, -0.0018, 0.0060, -0.3, 0.0, -0.0010
-6.8, -20, 1.0E-4, -0.0070, 0.1, 0.0, -0.0020
8.7, -10, -0.0014, -0.0040, 0.2, 0.0, 0.0020
10.0, 0, -0.0025, -0.0070, 0.0, 0.02, 0.0020
8.3, 20, -0.0037, -0.012, -0.2, 0.02, 0.0010
5.1, -10, -0.0030, 0.0010, 0.4, 0.0, 0.0080
-9.1, -20, -0.0047, 0.02, -0.1, 0.0, -0.0010
-1.1, -60, 0.0101, 0.018, 0.2, 0.0, 0.0020
6.3, -50, -0.0044, 0.024, 0.0, 0.01, 0.0010
-2.6, 10, 0.0027, 0.0070, -0.3, 0.0, -0.0030
3.8, -10, 0.0036, -0.028, 0.2, 0.0, 0.0010
-3.4, 0, 0.0048, 0.025, 0.0, 0.0, 0.0010
0.3, -60, 0.0057, -0.0060, 0.2, -0.01, 0.0010
4.6, -10, 0.0044, -0.0050, 0.1, 0.0, 0.0010
-4.1, -20, 0.0, -0.0060, 0.0, 0.0, -0.0030
-5.2, -10, -0.0034, -0.017, 0.0, -0.01, -0.0020
-5.9, -10, 8.0E-4, 0.01, -0.1, 0.0, -0.0020
-4.0, -30, -0.0026, 0.0070, 0.1, 0.0, -0.0010
4.1, 0, 0.0061, -0.022, -0.1, 0.0, 0.0010
-6.2, 0, -0.0047, -0.0040, -0.2, 0.0, -0.0020
11.7, -20, -0.0021, 0.015, 0.2, 0.0, 0.0060
-11.0, 0, 0.0041, 0.033, -0.4, 0.0, -0.0040
-3.7, -10, 0.0014, 0.0030, -0.1, 0.0, -0.0020
-0.9, -30, -0.0053, -0.013, 0.0, 0.0, 0.0010
1.4, -40, 0.0077, -0.0030, 0.0, -0.01, 0.0010
0.1, -10, 0.0061, 0.017, 0.0, 0.0, 0.0020
-3.3, -20, -0.0068, -0.011, 0.1, 0.0, -0.0010
-4.0, -40, 0.0030, 0.018, 0.1, 0.0, -0.0010
-4.7, 0, -0.0029, -0.01, -0.2, 0.0, -0.0030
-3.2, -20, 0.0073, -0.0050, 0.1, 0.0, 0.0010
-2.8, -30, 0.0014, 0.0090, 0.0, 0.0, -0.0030
4.5, 0, 0.0050, -0.0080, -0.1, 0.0, -0.0010
-2.2, -20, 0.0057, -0.0020, 0.1, 0.0, 0.0010
6.8, -40, -7.0E-4, -0.0020, 0.3, 0.0, 0.0030
-2.1, 10, -0.0017, 0.0030, -0.1, -0.01, -0.0020
-0.6, -40, -0.0068, 0.0090, 0.3, 0.0, -0.0010
-7.6, 0, -0.0074, -0.015, -0.1, 0.0, -0.0040
8.2, -20, 0.0018, -0.0010, 0.3, 0.0, 0.0040
-1.0, 10, -0.0065, 0.0030, 0.0, 0.0, -0.0020
-4.1, 10, 0.0032, 0.028, 0.1, 0.0, 0.0020
-6.8, -40, -0.0033, -0.0070, -0.1, 0.0, -0.0020
-3.1, -80, 0.0056, 0.01, 0.0, 0.01, -0.0010
3.6, -80, -0.0118, -0.023, 0.1, 0.01, 0.0010
-4.3, -10, -0.0048, -0.0010, -0.2, 0.0, -0.0020
4.1, -10, 0.0047, -0.018, 0.2, 0.0, 0.0020
5.0, -10, 0.0104, -0.0040, 0.0, 0.01, 0.0010
-3.3, -50, -0.0023, 0.027, 0.0, 0.0, -0.0030
-0.8, -20, 0.0031, -0.021, 0.1, 0.0, 0.0020
-2.8, -20, 0.0112, -0.0020, -0.1, -0.01, -0.0020
-6.5, -50, -0.0060, 0.03, 0.0, -0.01, -0.0030
8.7, -10, -0.0067, -0.0030, 0.1, 0.0, 0.0040
2.0, -20, -0.0097, 0.0, 0.0, 0.0, 0.0010
-4.2, -30, 0.0042, -0.0050, 0.0, -0.01, -0.0010
-4.3, -40, 6.0E-4, 0.0010, 0.0, 0.0, 0.0010
-2.3, -40, -0.0026, 0.01, 0.0, 0.0, -0.0010
0.4, -40, 0.0052, 0.012, 0.1, 0.0, 0.0010
-1.8, 10, 0.0050, 0.011, -0.2, 0.0, -0.0030
1.3, -10, -0.0029, 0.015, 0.2, 0.0, 0.0020
-3.8, 10, 3.0E-4, 0.0080, -0.1, 0.0, -0.0010
-1.7, -50, -0.0083, -0.017, 0.0, 0.0, -0.0020
2.5, -50, 0.0057, -0.025, 0.1, 0.0, 0.0010
-3.3, -50, -0.0024, -0.011, 0.1, -0.02, 0.0010
4.4, -50, 0.0079, -0.0030, 0.1, 0.0, 0.0010
-5.1, -50, 0.0069, -0.0080, 0.3, 0.0, 0.0040
-5.5, -10, -0.0058, 0.019, -0.1, 0.0, -0.0020
-6.1, -20, -0.0099, 0.0060, 0.0, 0.0, -0.0010
6.2, -30, 0.0033, -0.026, 0.2, 0.0, 0.0050
-7.7, 30, -0.0025, 0.033, -0.3, -0.01, -0.0040
7.2, -20, -0.0064, 0.0010, 0.3, 0.01, 0.0030
-0.6, 30, 0.0072, -0.0020, -0.3, 0.0, 0.0010
-7.0, 0, -0.0045, 0.015, 0.0, 0.0, -0.0030
2.2, -20, 6.0E-4, -0.0050, 0.3, 0.0, 0.0010
3.4, 0, -0.0029, 0.02, 0.3, 0.0, 0.0020
5.7, 30, -0.0067, -0.0030, 0.0, 0.0, 0.0020
6.9, 0, 0.0050, -0.019, 0.1, 0.01, 0.0030
6.4, -70, 0.0118, -0.0020, 0.1, 0.01, 0.0010
7.2, -60, 0.0079, 0.014, 0.0, 0.01, 0.0010
0.0, -50, -0.0085, 0.0020, 0.1, 0.01, -0.0010
-3.1, -50, 3.0E-4, -0.02, 0.2, -0.01, -0.0020
0.5, -20, -0.0024, 0.023, -0.3, 0.0, -0.0020
-4.0, -40, 0.0062, 0.011, -0.1, 0.0, 0.0010
-3.5, -20, 0.0018, 0.028, -0.1, -0.01, 0.0010
1.1, 0, 0.0061, -0.015, 0.0, 0.01, 0.0020
3.7, -60, 0.0073, -0.0080, 0.0, 0.0, 0.0010
0.0, -20, 0.0082, 0.011, -0.1, 0.0, 0.0010
2.3, -30, -0.0034, -0.025, 0.2, -0.01, 0.0010
-8.8, -30, -0.0047, -0.01, 0.3, 0.01, -0.0010
-3.3, -60, -0.0119, 0.0020, 0.1, 0.01, -0.0010
-0.3, 0, 0.0113, -0.017, 0.0, 0.0, 0.0020
-6.2, 10, 0.0044, -0.012, -0.1, 0.0, -0.0030
6.9, -10, 0.0021, 0.026, 0.4, 0.0, 0.0090
-9.6, -30, -0.0041, -0.035, 0.1, 0.01, -0.0010
1.5, -30, 0.0052, -0.025, 0.0, 0.0, -0.0030
-10.1, -40, -0.0023, -0.016, -0.1, 0.0, -0.0030
-2.2, -80, 0.0094, 0.0010, 0.3, -0.01, -0.0010
10.1, -50, -0.0053, 0.026, 0.1, 0.01, 0.0010
1.2, 10, 0.0040, -0.025, -0.2, -0.01, 0.0010
-11.5, -40, -0.0018, -0.0070, 0.1, -0.01, -0.0020
7.1, -50, -1.0E-4, 0.026, 0.2, 0.0, 0.0040
6.4, -30, -0.0030, 0.021, -0.1, -0.01, -0.0010
-4.3, -50, -0.01, 0.01, -0.3, -0.01, -0.0030
3.3, -60, -0.0063, 0.0020, 0.0, 0.0, -0.0010
4.3, -60, -0.0073, -0.011, 0.1, 0.01, 0.0010
-5.1, -40, -0.0062, -0.014, 0.1, 0.0, -0.0010
-1.4, -90, -0.0082, 0.0020, 0.0, 0.0, -0.0030
2.3, -90, 5.0E-4, -0.0060, 0.3, -0.01, 0.0030
6.5, -40, -0.0020, -0.011, 0.0, 0.0, 0.0010
-0.5, -10, 0.0064, 0.013, -0.1, 0.0, 0.0010
-1.3, 0, -0.0062, -0.012, -0.1, 0.01, -0.0010
0.7, 0, 0.0012, -0.02, 0.2, 0.0, 0.0020
-0.9, 10, 0.0070, 0.013, -0.1, 0.0, 0.0020
2.5, -10, 0.0082, -0.0060, -0.2, 0.0, 0.0010
-1.7, -10, 0.0036, 0.0040, -0.3, 0.0, -0.0030
-1.1, 20, 0.0062, -0.0030, 0.0, -0.02, 0.0010
-3.2, 20, 0.0043, 0.0040, -0.1, 0.0, -0.0030
1.5, 0, 0.0075, -0.017, 0.0, 0.02, 0.0010
-0.1, 0, 0.0107, -0.0040, -0.2, 0.01, 0.0010
-6.7, -10, 0.0080, 0.025, 0.0, -0.02, 0.0010
8.0, -10, 0.0067, 0.033, -0.1, 0.01, 0.0010
-6.4, -30, -0.0027, 0.01, 0.2, 0.0, -0.0010
-3.9, -10, 0.0107, 0.01, 0.2, -0.01, 0.0020
5.6, 0, -0.0031, 0.015, 0.0, 0.0, 0.0010
-2.9, -10, -0.0084, 0.0050, -0.1, 0.0, -0.0010
3.6, -20, -0.0055, 0.012, -0.2, 0.0, -0.0010
-3.2, -10, -0.0034, 0.0060, 0.0, 0.0, -0.0010
-6.9, -10, -7.0E-4, -0.0070, -0.1, 0.0, -0.0020
7.9, -30, -0.0041, 0.0090, 0.2, 0.0, 0.0020
5.8, 30, -0.0032, -0.011, 0.0, 0.0, 0.0010
-6.0, 50, 0.0016, 0.029, -0.1, 0.0, -0.0010
-1.5, 10, 0.0045, -0.011, 0.2, 0.0, 0.0010
4.9, 40, -0.0012, 0.0030, 0.1, 0.0, 0.0010
4.1, 50, -0.0016, -0.0010, -0.1, 0.0, 0.0010
-2.3, 0, 0.0037, 0.014, 0.1, 0.0, 0.0020
5.3, 10, 0.0023, -0.012, 0.2, 0.0, 0.0010
7.6, 30, 0.0060, -0.0060, 0.1, 0.0, 0.0010
-9.1, 10, 0.0011, 0.041, -0.1, 0.0, -0.0030
5.4, -10, 3.0E-4, 0.039, 0.2, 0.0, 0.0010
14.3, 20, 0.0037, 0.012, -0.1, 0.01, 0.0020
2.3, 0, -0.0036, 0.018, 0.1, 0.0, 0.0010
6.4, -30, 0.0051, 0.0070, 0.2, 0.0, 0.0010
-2.8, 20, -0.0078, 0.012, -0.3, 0.0, -0.0010
-6.7, 0, 0.0023, 0.033, -0.2, 0.0, -0.0010
-10.0, -40, 9.0E-4, 0.041, -0.1, 0.0, -0.0020
7.4, -70, -0.0021, 0.029, 0.2, 0.0, 0.0020
-3.4, -10, 6.0E-4, 0.023, 0.0, 0.0, -0.0010
0.6, 10, -0.0043, 0.013, -0.1, 0.0, -0.0010
4.3, 20, 0.0030, -0.011, 0.1, 0.0, 0.0010
-9.2, 0, 9.0E-4, 0.024, 0.1, 0.0, -0.0010
-4.4, -10, -0.0029, 0.0060, 0.1, 0.0, -0.0010
-4.3, 20, -0.0072, 0.0040, 0.1, -0.02, -0.0010
-5.0, 0, -0.0061, -0.0030, 0.1, 0.0, -0.0010
-4.3, -20, 0.0054, -0.01, -0.2, 0.0, -0.0030
3.1, -40, -0.0030, 0.014, 0.2, 0.0, 0.0040
-0.1, -60, 0.0073, -0.023, 0.2, -0.01, 0.0010
2.2, -50, -0.0072, -0.01, 0.1, 0.0, -0.0010
4.2, -40, -0.0044, -0.024, 0.1, 0.0, 0.0010
5.1, -30, 0.0059, -0.022, 0.0, 0.0, 0.0010
1.1, -60, 0.0094, 0.0010, 0.2, 0.0, 0.0010
-0.5, -40, -0.0062, 0.0090, 0.1, 0.0, 0.0030
1.2, -30, -0.0133, 0.0040, -0.1, 0.0, -0.0020
10.6, -30, 0.0016, 0.039, 0.3, 0.0, 0.0050
-3.2, -30, 0.0089, 0.011, 0.2, -0.02, -0.0010
2.2, 30, -0.0087, 0.0040, -0.2, 0.01, -0.0010
-3.6, 20, 0.0083, -0.022, 0.0, 0.0, 0.0010
-0.8, -20, -0.0086, 0.019, 0.2, 0.01, 0.0010
-4.7, 30, 0.0093, -0.014, -0.3, 0.0, -0.0020
-10.7, 0, 0.0069, 0.018, 0.0, 0.02, 0.0010
-7.6, -30, -0.0031, 0.024, 0.1, 0.0, -0.0010
2.2, -10, -0.0039, 0.0030, -0.1, 0.0, -0.0020
-1.8, -10, 0.0095, -0.0020, -0.1, 0.0, -0.0010
3.4, -30, -0.0039, 0.022, -0.2, 0.02, -0.0010
-3.1, -10, 0.0148, 0.011, -0.2, 0.0, -0.0020
-7.0, -30, 0.0065, 0.044, -0.1, -0.01, -0.0010
-7.6, -40, -0.0021, 0.047, 0.0, 0.0, -0.0020
-5.4, -10, 0.0012, 0.031, 0.0, 0.0, -0.0020
-1.4, -30, -0.0054, 0.024, 0.2, 0.0, 0.0020
-2.5, -90, 0.0038, -0.0060, 0.1, 0.0, 0.0010
1.7, -90, 0.0042, 0.01, 0.3, -0.01, 0.0020
-9.7, -10, 6.0E-4, -0.011, -0.2, 0.0, -0.0050
9.4, 20, 0.0013, -0.032, 0.0, 0.0, 0.0050
-2.2, -10, -0.0046, -0.0070, -0.1, 0.0, -0.0020
-7.3, -30, -3.0E-4, 0.0070, -0.1, 0.0, -0.0010
9.6, -40, 0.0054, -0.0050, 0.1, 0.0, 0.0010
-0.9, 30, -0.0052, 0.023, -0.2, 0.0, -0.0020
-5.4, 10, -0.0037, 0.0010, -0.1, 0.0, -0.0010
-8.1, -10, -0.0049, 0.0050, 0.0, 0.0, -0.0010
-7.4, -30, -0.0024, -0.0080, 0.1, 0.0, -0.0010
5.8, -50, -0.0013, 0.013, 0.2, 0.0, 0.0020
-1.3, -40, 0.0053, -0.0020, 0.1, -0.01, 0.0010
3.6, -30, -0.0028, 0.0040, 0.1, 0.0, 0.0020
-4.8, 10, 0.0015, 0.037, 0.0, 0.0, 0.0010
5.3, 0, 0.0043, -0.0050, 0.0, 0.0, 0.0010
-6.5, -40, 0.0063, 0.016, 0.1, 0.02, -0.0010
-5.4, -50, 3.0E-4, 0.02, 0.1, 0.01, -0.0050
7.3, -50, -0.0045, -0.011, 0.4, 0.0, 0.0090
0.1, -30, 0.0072, 0.031, 0.1, 0.0, 0.0010
-2.4, 10, -1.0E-4, -0.0020, -0.1, -0.01, -0.0010
2.5, -30, 0.0016, -0.015, 0.3, 0.0, 0.0070
4.5, -10, 8.0E-4, 0.0090, 0.1, 0.0, 0.0020
-2.6, 20, 9.0E-4, -0.0070, -0.2, 0.0, -0.0030
-2.3, -10, 0.0050, 0.021, -0.2, 0.0, -0.0050
-0.4, -10, -0.0073, 0.0060, 0.1, 0.0, 0.0020
3.6, 10, 0.0023, 0.0050, 0.1, 0.0, 0.0030
1.2, -10, -0.0101, 0.034, 0.2, -0.01, 0.0010
1.2, -20, -0.0067, 0.0010, 0.1, 0.0, 0.0020
1.2, -20, -0.0086, -0.012, -0.1, 0.02, -0.0010
1.4, -20, 0.0070, -0.0070, 0.1, 0.0, 0.0020
-0.3, -20, 0.0050, 0.0, -0.2, 0.0, -0.0030
-8.0, 0, -0.0057, 0.0070, -0.2, 0.0, -0.0040
-7.0, -30, -0.0035, 0.013, 0.0, 0.0, -0.0050
-8.2, -20, 6.0E-4, -0.0020, 0.0, -0.01, -0.0020
-4.2, -20, 0.0065, 0.027, 0.1, 0.01, -0.0010
3.6, 10, -0.0063, 0.022, -0.1, 0.0, 0.0010
-1.3, -10, -0.0099, -0.012, 0.0, 0.02, 0.0010
2.6, -10, 2.0E-4, -0.025, 0.1, 0.0, 0.0020
2.7, 0, 0.0061, -0.013, -0.1, 0.0, 0.0010
1.1, 0, 0.0066, -0.0040, -0.2, 0.01, -0.0010
-0.8, 0, 0.0054, 0.0060, -0.1, -0.01, -0.0010
6.0, 30, -4.0E-4, 0.0090, -0.1, 0.0, 0.0010
-5.9, 10, -0.0027, 0.015, -0.2, 0.0, -0.0040
-4.7, 0, 0.0023, 0.0040, -0.3, 0.0, -0.0020
4.5, -20, 0.0117, -0.0080, 0.3, 0.01, 0.0020
-0.7, 10, -0.0041, 0.0060, 0.2, 0.0, -0.0010
-4.9, 10, -0.0038, 0.011, -0.1, 0.0, -0.0010
5.1, 0, 0.0078, -0.017, 0.1, 0.0, 0.0030
6.1, -50, 0.0086, 0.01, 0.3, -0.01, 0.0010
8.4, 10, -0.0068, 0.015, -0.3, 0.0, -0.0010
-5.6, 10, -0.0058, -0.02, -0.3, 0.01, -0.0040
-2.5, 10, -0.0069, 0.046, -0.2, 0.0, -0.0030
-3.5, -30, -0.0031, 0.0020, 0.0, 0.0, -0.0010
4.9, -30, 0.0033, -0.0080, 0.2, 0.0, 0.0030
-1.7, -20, 0.0037, -0.025, -0.1, 0.0, -0.0010
0.8, -30, 0.0072, 0.019, 0.1, 0.0, 0.0010
-1.8, -20, 0.0012, -0.01, -0.1, 0.0, -0.0020
-3.2, 10, 0.0034, 0.012, -0.3, 0.0, -0.0030
-6.0, -10, -6.0E-4, 0.017, 0.0, 0.0, -0.0060
3.5, -10, -0.0032, 0.01, 0.5, 0.0, 0.0040
-3.4, 0, 0.0062, 0.01, 0.0, 0.0, -0.0030
2.0, -40, -0.0047, 0.0020, 0.1, 0.0, 0.0010
3.6, -10, 0.0032, -0.014, 0.2, 0.0, 0.0010
-9.3, -30, -0.0037, 0.017, 0.0, 0.0, -0.0040
4.2, -50, -0.0033, -0.0020, 0.3, -0.01, 0.0020
-2.0, 0, -0.0058, 0.013, -0.1, 0.0, -0.0020
-3.2, 20, 3.0E-4, 0.0030, -0.1, 0.0, -0.0020
-4.0, 0, 0.0029, 0.02, -0.2, 0.0, -0.0030
-1.7, -30, -0.0065, 0.0050, 0.1, 0.0, 0.0020
1.0, -30, 0.0027, -0.0080, 0.2, 0.0, 0.0010
-12.3, -60, -0.0039, 0.037, -0.1, -0.01, -0.0010
0.8, -70, 0.0052, -0.0090, -0.3, 0.0, -0.0020
7.5, -10, 0.0069, -0.022, 0.1, 0.02, 0.0010
6.8, 10, 0.0039, -0.0040, -0.1, 0.0, 0.0020
1.1, 20, -0.0044, 0.0050, -0.1, 0.0, 0.0010
3.0, -10, -0.0088, -0.014, 0.0, 0.0, 0.0030
-10.3, -80, -0.0107, -0.018, 0.3, -0.01, -0.0030
8.8, -60, 0.0076, -0.031, -0.2, 0.01, 0.0010
-1.9, -30, -0.0063, -0.0010, 0.1, 0.0, -0.0020
-2.7, -20, -0.0015, -0.0010, -0.1, 0.0, -0.0020
8.7, 10, 0.0029, -0.0070, 0.1, 0.0, 0.0020
-4.7, 0, 0.0056, 0.018, -0.2, 0.0, -0.0020
0.0, -20, -0.0026, 0.0050, -0.2, 0.0, -0.0030
-3.2, 40, 0.0046, 0.0090, -0.3, 0.0, -0.0040
0.2, 20, -0.0064, -0.0030, 0.2, 0.0, 0.0020
-0.3, -10, -0.0052, -0.0050, 0.0, 0.0, 0.0010
2.8, -20, 0.0031, -0.013, 0.3, 0.0, 0.0030
-5.2, 0, 5.0E-4, 0.0070, -0.2, 0.0, -0.0030
5.5, 0, 0.0036, 0.0090, 0.0, 0.0, 0.0030
-8.9, 0, -0.0015, 0.022, -0.3, 0.02, -0.0030
2.7, -40, -0.0015, -0.0010, 0.3, 0.0, 0.0010
-0.9, 10, 0.0012, 0.0020, -0.5, 0.0, -0.0080
-5.5, -10, 0.0022, 0.0030, -0.1, 0.0, -0.0020
-5.2, -10, -0.0013, -0.0030, -0.1, 0.0, -0.0010
-3.0, -50, 0.0031, 0.012, 0.1, 0.0, 0.0010
-3.4, -20, 0.0, -0.012, -0.1, 0.0, -0.0010
-4.8, -40, 0.0033, 0.0010, -0.2, 0.01, -0.0020
9.5, -10, -0.0037, -0.0050, -0.1, 0.01, 0.0020
4.1, 10, 7.0E-4, -0.017, 0.2, 0.0, 0.0030
-7.2, -30, -0.0033, 0.0010, 0.0, 0.0, -0.0030
-11.8, -30, -0.0037, -0.027, 0.0, -0.01, -0.0030
